0.000000000000000000e+00 4.183139900262284883e-01 3.455792967560041618e+00 7.358298030258265676e-01 1.693840482486941301e-02 1.000000000000000000e+00
1.010101010101010187e-02 4.175841966559631357e-01 3.449589308682116773e+00 7.400529520807683781e-01 1.829784358471223463e-02 1.000000000000000000e+00
2.020202020202020374e-02 4.168194010924153314e-01 3.442914181957821729e+00 7.445893017269765712e-01 1.976469348237195819e-02 1.000000000000000000e+00
3.030303030303030387e-02 4.160176467674034928e-01 3.435725827335071259e+00 7.494671394335897796e-01 2.135319835689919107e-02 1.000000000000000000e+00
4.040404040404040747e-02 4.151769036613673913e-01 3.427978982849687384e+00 7.547172431209459020e-01 2.307931910971626824e-02 1.000000000000000000e+00
5.050505050505051108e-02 4.142950876823630058e-01 3.419624816649647236e+00 7.603729815175717111e-01 2.496038272963137239e-02 1.000000000000000000e+00
6.060606060606060774e-02 4.133700880209486561e-01 3.410610947691941952e+00 7.664703699282695570e-01 2.701467710797114674e-02 1.000000000000000000e+00
7.070707070707071829e-02 4.123998039448902864e-01 3.400881588285337376e+00 7.730480612752984593e-01 2.926112434329789652e-02 1.000000000000000000e+00
8.080808080808081495e-02 4.113821923871624486e-01 3.390377848490481849e+00 7.801472471879337123e-01 3.171925020417401542e-02 1.000000000000000000e+00
9.090909090909091161e-02 4.103153273707786930e-01 3.379038249106951497e+00 7.878114384256585945e-01 3.440974610985902266e-02 1.000000000000000000e+00
1.010101010101010222e-01 4.091974717362878433e-01 3.366799495666102260e+00 7.960860884798929282e-01 3.735594773726864937e-02 1.000000000000000000e+00
1.111111111111111188e-01 4.080271607292700331e-01 3.353597569145224444e+00 8.050180195792009386e-01 4.058646077957578369e-02 1.000000000000000000e+00
1.212121212121212155e-01 4.068032957268145067e-01 3.339369188139080791e+00 8.146546077012598586e-01 4.413886455830061395e-02 1.000000000000000000e+00
1.313131313131313260e-01 4.055252447445167885e-01 3.324053689580731330e+00 8.250426842128982807e-01 4.806385567940103798e-02 1.000000000000000000e+00
1.414141414141414366e-01 4.041929444613936440e-01 3.307595358065542612e+00 8.362271184968692594e-01 5.242838647496778082e-02 1.000000000000000000e+00
1.515151515151515194e-01 4.028069965327155666e-01 3.289946204726865275e+00 8.482490607206802924e-01 5.731551790425520876e-02 1.000000000000000000e+00
1.616161616161616299e-01 4.013687492596128559e-01 3.271069153520694606e+00 8.611438489513585370e-01 6.281829357861956620e-02 1.000000000000000000e+00
1.717171717171717404e-01 3.998803546865825620e-01 3.250941535547290151e+00 8.749386214723258171e-01 6.902556653320396363e-02 1.000000000000000000e+00
1.818181818181818232e-01 3.983447913789599504e-01 3.229558723493234140e+00 8.896497229673405727e-01 7.599985460599990861e-02 1.000000000000000000e+00
1.919191919191919338e-01 3.967658448766521184e-01 3.206937665314855135e+00 9.052800488939304335e-01 8.375078844314448601e-02 1.000000000000000000e+00
2.020202020202020443e-01 3.951480412512754503e-01 3.183120010347065154e+00 9.218165288962363313e-01 9.221123104594237951e-02 1.000000000000000000e+00
2.121212121212121271e-01 3.934965340137998036e-01 3.158174477318214990e+00 9.392279968183870897e-01 1.012243179543976662e-01 1.000000000000000000e+00
2.222222222222222376e-01 3.918169500460146892e-01 3.132198108719714824e+00 9.574637186554449952e-01 1.105462402094509328e-01 1.000000000000000000e+00
2.323232323232323482e-01 3.901152051078594640e-01 3.105316103029141406e+00 9.764528379131878211e-01 1.198615326167476597e-01 1.000000000000000000e+00
2.424242424242424310e-01 3.883973026007081497e-01 3.077680020684439466e+00 9.961049420927157172e-01 1.287987800799886839e-01 1.000000000000000000e+00
2.525252525252525415e-01 3.866691298401907506e-01 3.049464314351291172e+00 1.016311854661039904e+00 1.369318797465090276e-01 1.000000000000000000e+00
2.626262626262626521e-01 3.849362640920739320e-01 3.020861318187329392e+00 1.036950625122714076e+00 1.437608660122819126e-01 1.000000000000000000e+00
2.727272727272727626e-01 3.832037969177284342e-01 2.992075013287956331e+00 1.057887546915979637e+00 1.486854615973094984e-01 1.000000000000000000e+00
2.828282828282828731e-01 3.814761814126120809e-01 2.963314032967673484e+00 1.078982905498957034e+00 1.510035312657089512e-01 1.000000000000000000e+00
2.929292929292929282e-01 3.797571041318208440e-01 2.934784453831060347e+00 1.100096072151098392e+00 1.499709333714055459e-01 1.000000000000000000e+00
3.030303030303030387e-01 3.780493826724752315e-01 2.906682922612979780e+00 1.121090528880507531e+00 1.449403333396470095e-01 1.000000000000000000e+00
3.131313131313131493e-01 3.763548908759001277e-01 2.879190597901414961e+00 1.141838439457135035e+00 1.355597288943550249e-01 1.000000000000000000e+00
3.232323232323232598e-01 3.746745155080241085e-01 2.852468258858805061e+00 1.162224460908569679e+00 1.219747808686630353e-01 1.000000000000000000e+00
3.333333333333333703e-01 3.730081499240414100e-01 2.826652777634251379e+00 1.182148599591991145e+00 1.049627567680785495e-01 1.000000000000000000e+00
3.434343434343434809e-01 3.713547308284574910e-01 2.801854996992548141e+00 1.201528033881024138e+00 8.593995902784794250e-02 1.000000000000000000e+00
3.535353535353535914e-01 3.697123237194533951e-01 2.778158922798573016e+00 1.220297931947748049e+00 6.682307523050651232e-02 1.000000000000000000e+00
3.636363636363636465e-01 3.680782615744708774e-01 2.755622046167832906e+00 1.238411374841966062e+00 4.977056660766357443e-02 1.000000000000000000e+00
3.737373737373737570e-01 3.664493408232496474e-01 2.734276556549850135e+00 1.255838546337044059e+00 3.686425791791500539e-02 1.000000000000000000e+00
3.838383838383838675e-01 3.648220797342740518e-01 2.714131191437117785e+00 1.272565372566114128e+00 2.980265846229318213e-02 1.000000000000000000e+00
3.939393939393939781e-01 3.631930478361693471e-01 2.695173482958420408e+00 1.288591791373690842e+00 2.966614998167289852e-02 1.000000000000000000e+00
4.040404040404040886e-01 3.615592813854807686e-01 2.677372196868972765e+00 1.303929810607316719e+00 3.678828545058712707e-02 1.000000000000000000e+00
4.141414141414141992e-01 3.599188093644565267e-01 2.660679806440276796e+00 1.318601483461879109e+00 5.073820517691432497e-02 1.000000000000000000e+00
4.242424242424242542e-01 3.582713270789144033e-01 2.645034895205428782e+00 1.332636893662418220e+00 7.039577134909408285e-02 1.000000000000000000e+00
4.343434343434343647e-01 3.566190701257223594e-01 2.630364433176906491e+00 1.346072208491787325e+00 9.408824898423004401e-02 1.000000000000000000e+00
4.444444444444444753e-01 3.549679603202743339e-01 2.616585917538922779e+00 1.358947826837433093e+00 1.197557137560635171e-01 1.000000000000000000e+00
4.545454545454545858e-01 3.533291170662280489e-01 2.603609408588649199e+00 1.371306624966434740e+00 1.451195227719577208e-01 1.000000000000000000e+00
4.646464646464646964e-01 3.517208523209308657e-01 2.591339522853603139e+00 1.383192286579971508e+00 1.678406927216994915e-01 1.000000000000000000e+00
4.747474747474748069e-01 3.501712939592545037e-01 2.579677465277440351e+00 1.394647697769175743e+00 1.856693723402770280e-01 1.000000000000000000e+00
4.848484848484848619e-01 3.487218093664161689e-01 2.568523187171010136e+00 1.405713393949946655e+00 1.965993218980017776e-01 1.000000000000000000e+00
4.949494949494949725e-01 3.474314259086163093e-01 2.557777740308127434e+00 1.416426066932287231e+00 1.990484615669803892e-01 1.000000000000000000e+00
5.050505050505050830e-01 3.463824640513726294e-01 2.547345852171236658e+00 1.426817177498884259e+00 1.920831141349199633e-01 1.000000000000000000e+00
5.151515151515152491e-01 3.456876084967487328e-01 2.537138664160182078e+00 1.436911771364870472e+00 1.756843773567707268e-01 1.000000000000000000e+00
5.252525252525253041e-01 3.454986396965952222e-01 2.527076446855663683e+00 1.446727658400443817e+00 1.510188751485327385e-01 1.000000000000000000e+00
5.353535353535353591e-01 3.460170310726780052e-01 2.517090934479141673e+00 1.456275173042108850e+00 1.206334270872606029e-01 1.000000000000000000e+00
5.454545454545455252e-01 3.475065854520338338e-01 2.507126718488356776e+00 1.465557765117611488e+00 8.847308547582870275e-02 1.000000000000000000e+00
5.555555555555555802e-01 3.503082299273546640e-01 2.497140942261160568e+00 1.474573644898388380e+00 5.966496967894169973e-02 1.000000000000000000e+00
5.656565656565657463e-01 3.548569754937075382e-01 2.487100404865924208e+00 1.483318595212256508e+00 4.012839804766723389e-02 1.000000000000000000e+00
5.757575757575758013e-01 3.617007659430746536e-01 2.476975199766138669e+00 1.491789853632821572e+00 3.617910793602229641e-02 1.000000000000000000e+00
5.858585858585858563e-01 3.715202243466282361e-01 2.466728305579330538e+00 1.499990676480499330e+00 5.417545996196620334e-02 1.000000000000000000e+00
5.959595959595960224e-01 3.851466210036961213e-01 2.456301287570128000e+00 1.507934874945073611e+00 9.970457633827983779e-02 1.000000000000000000e+00
6.060606060606060774e-01 4.035718267509812440e-01 2.445597734820873281e+00 1.515650325613938865e+00 1.750515057953821452e-01 1.000000000000000000e+00
6.161616161616162435e-01 4.279373729188338249e-01 2.434468637648973477e+00 1.523180232141676527e+00 2.738398156470233658e-01 1.000000000000000000e+00
