   0.0000000000000000        3.4027096328491282E-004
   6.2500000000000003E-003   2.2597571978964334E-003
   1.2500000000000001E-002   6.3167503370132674E-003
   1.8750000000000003E-002   1.1524312835765936E-002
   2.5000000000000001E-002   1.7003222527789481E-002
   3.1250000000000000E-002   2.2371320229905432E-002
   3.7500000000000006E-002   2.7565033213873869E-002
   4.3750000000000004E-002   3.2626628275720646E-002
   5.0000000000000003E-002   3.7601934733953533E-002
   5.6250000000000001E-002   4.2517364582229898E-002
   6.2500000000000000E-002   4.7385193657701941E-002
   6.8750000000000006E-002   5.2211728816493615E-002
   7.5000000000000011E-002   5.7002065099243764E-002
   8.1250000000000003E-002   6.1761932550052349E-002
   8.7500000000000008E-002   6.6497998808697875E-002
   9.3750000000000000E-002   7.1217469092938371E-002
  0.10000000000000001        7.5927411215902810E-002
  0.10625000000000001        8.0634060152388207E-002
  0.11250000000000000        8.5342277822411494E-002
  0.11875000000000001        9.0055271031951004E-002
  0.12500000000000000        9.4774590838143963E-002
  0.13125000000000001        9.9500367507683068E-002
  0.13750000000000001       0.10423169346759431     
  0.14375000000000002       0.10896705664266298     
  0.15000000000000002       0.11370474152927422     
  0.15625000000000000       0.11844314344737142     
  0.16250000000000001       0.12318097167747429     
  0.16875000000000001       0.12791734251766976     
  0.17500000000000002       0.13265178062210620     
  0.18125000000000002       0.13738415606389903     
  0.18750000000000000       0.14211458662224261     
  0.19375000000000001       0.14684333162276744     
  0.20000000000000001       0.15157069720707869     
  0.20625000000000002       0.15629696505622165     
  0.21250000000000002       0.16102234898921119     
  0.21875000000000000       0.16574697772532906     
  0.22500000000000001       0.17047089810870741     
  0.23125000000000001       0.17519409134970967     
  0.23750000000000002       0.17991649498776188     
  0.24375000000000002       0.18463802470818977     
  0.25000000000000000       0.18935859217408152     
  0.25625000000000003       0.19407811708412770     
  0.26250000000000001       0.19879653334527783     
  0.26874999999999999       0.20351379036527781     
  0.27500000000000002       0.20822985100795532     
  0.28125000000000000       0.21294468781369139     
  0.28750000000000003       0.21765827882591085     
  0.29375000000000001       0.22237060394531921     
  0.30000000000000004       0.22708164229316335     
  0.30625000000000002       0.23179137069485697     
  0.31250000000000000       0.23649976314116122     
  0.31875000000000003       0.24120679095216138     
  0.32500000000000001       0.24591242333976759     
  0.33125000000000004       0.25061662810485508     
  0.33750000000000002       0.25531937228123269     
  0.34375000000000000       0.26002062262198378     
  0.35000000000000003       0.26472034589519616     
  0.35625000000000001       0.26941850900621700     
  0.36250000000000004       0.27411507899067850     
  0.36875000000000002       0.27881002293026330     
  0.37500000000000000       0.28350330783756478     
  0.38125000000000003       0.28819490054383196     
  0.38750000000000001       0.29288476760913018     
  0.39375000000000004       0.29757287526203302     
  0.40000000000000002       0.30225918936713608     
  0.40625000000000000       0.30694367541378137     
  0.41250000000000003       0.31162629851782314     
  0.41875000000000001       0.31630702342897155     
  0.42500000000000004       0.32098581453819752     
  0.43125000000000002       0.32566263588192318     
  0.43750000000000000       0.33033745114170765     
  0.44375000000000003       0.33501022363955152     
  0.45000000000000001       0.33968091632974107     
  0.45625000000000004       0.34434949178842089     
  0.46250000000000002       0.34901591220199163     
  0.46875000000000000       0.35368013935515208     
  0.47500000000000003       0.35834213461907793     
  0.48125000000000001       0.36300185893994141     
  0.48750000000000004       0.36765927282777183     
  0.49375000000000002       0.37231433634553762     
  0.50000000000000000       0.37696700909829822     
  0.50624999999999998       0.38161725022227161     
  0.51250000000000007       0.38626501837369304     
  0.51875000000000004       0.39091027171737691     
  0.52500000000000002       0.39555296791491612     
  0.53125000000000000       0.40019306411247202     
  0.53749999999999998       0.40483051692812327     
  0.54375000000000007       0.40946528243875213     
  0.55000000000000004       0.41409731616646406     
  0.55625000000000002       0.41872657306454675     
  0.56250000000000000       0.42335300750301125     
  0.56874999999999998       0.42797657325372251     
  0.57500000000000007       0.43259722347523960     
  0.58125000000000004       0.43721491069728668     
  0.58750000000000002       0.44182958680508272     
  0.59375000000000000       0.44644120302317986     
  0.60000000000000009       0.45104970989932142     
  0.60625000000000007       0.45565505728734829     
  0.61250000000000004       0.46025719433047618     
  0.61875000000000002       0.46485606944254443     
  0.62500000000000000       0.46945163029078962     
  0.63125000000000009       0.47404382377427784     
  0.63750000000000007       0.47863259600716568     
  0.64375000000000004       0.48321789229234696     
  0.65000000000000002       0.48779965710830669     
  0.65625000000000000       0.49237783407368707     
  0.66250000000000009       0.49695236594514197     
  0.66875000000000007       0.50152319456229832     
  0.67500000000000004       0.50609026087334819     
  0.68125000000000002       0.51065350483497796     
  0.68750000000000000       0.51521286550391510     
  0.69375000000000009       0.51976828083276549     
  0.70000000000000007       0.52431968791561701     
  0.70625000000000004       0.52886702254543538     
  0.71250000000000002       0.53341021981531489     
  0.71875000000000000       0.53794921313390487     
  0.72500000000000009       0.54248393563727826     
  0.73125000000000007       0.54701431798152500     
  0.73750000000000004       0.55154029158189932     
  0.74375000000000002       0.55606178366781067     
  0.75000000000000000       0.56057872460106994     
  0.75625000000000009       0.56509103685227591     
  0.76250000000000007       0.56959865134428522     
  0.76875000000000004       0.57410148304049702     
  0.77500000000000002       0.57859946709336640     
  0.78125000000000000       0.58309250517604239     
  0.78750000000000009       0.58758054474930155     
