   0.0000000000000000        3.8571428571428528        2.6293690204620375        10.333333333333321     
   9.9900099900099900E-004   3.8571428571428474        2.6293690204620410        10.333333333333307     
   1.9980019980019980E-003   3.8571428571428448        2.6293690204620415        10.333333333333298     
   2.9970029970029970E-003   3.8571428571428448        2.6293690204620410        10.333333333333297     
   3.9960039960039960E-003   3.8571428571428421        2.6293690204620401        10.333333333333290     
   4.9950049950049950E-003   3.8571428571428399        2.6293690204620410        10.333333333333295     
   5.9940059940059940E-003   3.8571428571428443        2.6293690204620410        10.333333333333298     
   6.9930069930069939E-003   3.8571428571428434        2.6293690204620450        10.333333333333282     
   7.9920079920079920E-003   3.8571428571428328        2.6293690204620495        10.333333333333249     
   8.9910089910089901E-003   3.8571428571428261        2.6293690204620495        10.333333333333229     
   9.9900099900099900E-003   3.8571428571428283        2.6293690204620477        10.333333333333233     
   1.0989010989010988E-002   3.8571428571428337        2.6293690204620477        10.333333333333254     
   1.1988011988011988E-002   3.8571428571428354        2.6293690204620468        10.333333333333266     
   1.2987012987012986E-002   3.8571428571428341        2.6293690204620459        10.333333333333261     
   1.3986013986013988E-002   3.8571428571428279        2.6293690204620446        10.333333333333242     
   1.4985014985014986E-002   3.8571428571428221        2.6293690204620481        10.333333333333220     
   1.5984015984015984E-002   3.8571428571428177        2.6293690204620552        10.333333333333192     
   1.6983016983016984E-002   3.8571428571428159        2.6293690204620579        10.333333333333169     
   1.7982017982017980E-002   3.8571428571428128        2.6293690204620574        10.333333333333176     
   1.8981018981018984E-002   3.8571428571428128        2.6293690204620548        10.333333333333186     
   1.9980019980019980E-002   3.8571428571428106        2.6293690204620548        10.333333333333186     
   2.0979020979020980E-002   3.8571428571428021        2.6293690204620552        10.333333333333179     
   2.1978021978021976E-002   3.8571428571428017        2.6293690204620570        10.333333333333172     
   2.2977022977022976E-002   3.8571428571428048        2.6293690204620574        10.333333333333176     
   2.3976023976023976E-002   3.8571428571428070        2.6293690204620579        10.333333333333165     
   2.4975024975024976E-002   3.8571428571428048        2.6293690204620583        10.333333333333165     
   2.5974025974025972E-002   3.8571428571428021        2.6293690204620574        10.333333333333171     
   2.6973026973026976E-002   3.8571428571427973        2.6293690204620570        10.333333333333158     
   2.7972027972027975E-002   3.8571428571427955        2.6293690204620574        10.333333333333147     
   2.8971028971028972E-002   3.8571428571427937        2.6293690204620588        10.333333333333137     
   2.9970029970029972E-002   3.8571428571427941        2.6293690204620601        10.333333333333137     
   3.0969030969030968E-002   3.8571428571427981        2.6293690204620610        10.333333333333142     
   3.1968031968031968E-002   3.8571428571428008        2.6293690204620601        10.333333333333147     
   3.2967032967032968E-002   3.8571428571427981        2.6293690204620614        10.333333333333137     
   3.3966033966033968E-002   3.8571428571427968        2.6293690204620623        10.333333333333137     
   3.4965034965034961E-002   3.8571428571427946        2.6293690204620619        10.333333333333130     
   3.5964035964035961E-002   3.8571428571427835        2.6293690204620637        10.333333333333105     
   3.6963036963036960E-002   3.8571428571427733        2.6293690204620650        10.333333333333094     
   3.7962037962037967E-002   3.8571428571427662        2.6293690204620690        10.333333333333071     
   3.8961038961038960E-002   3.8571428571427617        2.6293690204620717        10.333333333333051     
   3.9960039960039960E-002   3.8571428571427631        2.6293690204620743        10.333333333333053     
   4.0959040959040960E-002   3.8571428571427733        2.6293690204620730        10.333333333333073     
   4.1958041958041960E-002   3.8571428571427728        2.6293690204620708        10.333333333333082     
   4.2957042957042960E-002   3.8571428571427702        2.6293690204620730        10.333333333333073     
   4.3956043956043953E-002   3.8571428571427648        2.6293690204620739        10.333333333333066     
   4.4955044955044952E-002   3.8571428571427591        2.6293690204620748        10.333333333333039     
   4.5954045954045952E-002   3.8571428571427564        2.6293690204620765        10.333333333333023     
   4.6953046953046952E-002   3.8571428571427591        2.6293690204620774        10.333333333333023     
   4.7952047952047952E-002   3.8571428571427635        2.6293690204620761        10.333333333333037     
   4.8951048951048952E-002   3.8571428571427666        2.6293690204620717        10.333333333333062     
   4.9950049950049952E-002   3.8571428571427653        2.6293690204620677        10.333333333333080     
   5.0949050949050945E-002   3.8571428571427608        2.6293690204620672        10.333333333333085     
   5.1948051948051945E-002   3.8571428571427546        2.6293690204620694        10.333333333333053     
   5.2947052947052944E-002   3.8571428571427577        2.6293690204620703        10.333333333333044     
   5.3946053946053951E-002   3.8571428571427679        2.6293690204620668        10.333333333333067     
   5.4945054945054951E-002   3.8571428571427715        2.6293690204620654        10.333333333333080     
   5.5944055944055951E-002   3.8571428571427675        2.6293690204620663        10.333333333333071     
   5.6943056943056944E-002   3.8571428571427622        2.6293690204620690        10.333333333333051     
   5.7942057942057944E-002   3.8571428571427568        2.6293690204620734        10.333333333333043     
   5.8941058941058944E-002   3.8571428571427520        2.6293690204620761        10.333333333333027     
   5.9940059940059943E-002   3.8571428571427484        2.6293690204620783        10.333333333333005     
   6.0939060939060943E-002   3.8571428571427475        2.6293690204620797        10.333333333333005     
   6.1938061938061936E-002   3.8571428571427511        2.6293690204620797        10.333333333333011     
   6.2937062937062943E-002   3.8571428571427564        2.6293690204620779        10.333333333333028     
   6.3936063936063936E-002   3.8571428571427617        2.6293690204620743        10.333333333333041     
