   0.0000000000000000       0.99999999999999989        1.6064380407333372       0.99999999999999978     
   9.9900099900099900E-005  0.99999999999999944        1.6064380407333372       0.99999999999999978     
   1.9980019980019980E-004  0.99999999999999889        1.6064380407333378       0.99999999999999911     
   2.9970029970029970E-004  0.99999999999999811        1.6064380407333376       0.99999999999999867     
   3.9960039960039960E-004  0.99999999999999745        1.6064380407333385       0.99999999999999734     
   4.9950049950049950E-004  0.99999999999999734        1.6064380407333392       0.99999999999999678     
   5.9940059940059940E-004  0.99999999999999800        1.6064380407333381       0.99999999999999767     
   6.9930069930069930E-004  0.99999999999999911        1.6064380407333363       0.99999999999999944     
   7.9920079920079920E-004  0.99999999999999956        1.6064380407333358       0.99999999999999944     
   8.9910089910089921E-004  0.99999999999999689        1.6064380407333372       0.99999999999999678     
   9.9900099900099900E-004  0.99999999999999400        1.6064380407333410       0.99999999999999334     
   1.0989010989010989E-003  0.99999999999999334        1.6064380407333423       0.99999999999999234     
   1.1988011988011988E-003  0.99999999999999345        1.6064380407333421       0.99999999999999212     
   1.2987012987012987E-003  0.99999999999999523        1.6064380407333403       0.99999999999999334     
   1.3986013986013986E-003  0.99999999999999700        1.6064380407333385       0.99999999999999478     
   1.4985014985014985E-003  0.99999999999999722        1.6064380407333378       0.99999999999999512     
   1.5984015984015984E-003  0.99999999999999512        1.6064380407333378       0.99999999999999478     
   1.6983016983016983E-003  0.99999999999999312        1.6064380407333392       0.99999999999999301     
   1.7982017982017984E-003  0.99999999999999212        1.6064380407333414       0.99999999999999090     
   1.8981018981018981E-003  0.99999999999999267        1.6064380407333407       0.99999999999999023     
   1.9980019980019980E-003  0.99999999999999223        1.6064380407333407       0.99999999999999056     
   2.0979020979020979E-003  0.99999999999999323        1.6064380407333396       0.99999999999999267     
   2.1978021978021978E-003  0.99999999999999400        1.6064380407333385       0.99999999999999478     
   2.2977022977022977E-003  0.99999999999999289        1.6064380407333396       0.99999999999999301     
   2.3976023976023976E-003  0.99999999999999145        1.6064380407333410       0.99999999999999112     
   2.4975024975024975E-003  0.99999999999999090        1.6064380407333405       0.99999999999999056     
   2.5974025974025974E-003  0.99999999999999001        1.6064380407333403       0.99999999999998979     
   2.6973026973026973E-003  0.99999999999998923        1.6064380407333412       0.99999999999998912     
