0.000000000000000000e+00 1.001211991717960714e+00 9.659550335988226211e-03 3.911195510026277411e-04
1.010101010101010187e-02 1.002386573890207355e+00 9.534193648204195015e-03 7.685305345120352349e-05
2.020202020202020374e-02 1.003674297905859936e+00 9.428293569826690090e-03 -3.009103728825318624e-04
3.030303030303030387e-02 1.005090731376197866e+00 9.344904414948076998e-03 -7.518769988252571590e-04
4.040404040404040747e-02 1.006652670431235741e+00 9.286949337141719996e-03 -1.286276591007773362e-03
5.050505050505051108e-02 1.008376545429417570e+00 9.257713388932650722e-03 -1.914477149580998128e-03
6.060606060606060774e-02 1.010276151840917347e+00 9.261407993581813325e-03 -2.646261461489343714e-03
7.070707070707071829e-02 1.012359752516115652e+00 9.303543758442903155e-03 -3.489673241071855614e-03
8.080808080808081495e-02 1.014626800408906959e+00 9.390924495719710219e-03 -4.449792544840527886e-03
9.090909090909091161e-02 1.017065283865280279e+00 9.531563812607571351e-03 -5.529258390416541546e-03
1.010101010101010222e-01 1.019654189874327432e+00 9.736104210595619701e-03 -6.736696878437531399e-03
1.111111111111111188e-01 1.022391486766442981e+00 1.002324137949975325e-02 -8.119729761199831475e-03
1.212121212121212155e-01 1.025408032756247811e+00 1.042094569909811363e-02 -9.839779247191385303e-03
1.313131313131313260e-01 1.029012309177096185e+00 1.090791462726228844e-02 -1.205417270153857912e-02
1.414141414141414366e-01 1.032592630884713092e+00 1.149868865581622768e-02 -1.409700779066316856e-02
1.515151515151515194e-01 5.188241601677441750e+00 4.592509865692501747e-01 -6.262669910944187457e-01
1.616161616161616299e-01 4.844662928436854088e+00 4.435353499296597057e-01 -6.184412286982408080e-01
1.717171717171717404e-01 4.405312756740207725e+00 4.132825570821688776e-01 -6.003983527065883674e-01
1.818181818181818232e-01 3.855817876130587241e+00 3.727053531641493223e-01 -5.731479624843052179e-01
1.919191919191919338e-01 3.123865439156178425e+00 3.321428443229956229e-01 -5.407814976194726952e-01
2.020202020202020443e-01 1.868610090606114049e+00 3.020532422448585219e-01 -5.079591628372883694e-01
2.121212121212121271e-01 5.702348043432761138e-01 2.898930202970277370e-01 -4.763309499831354099e-01
2.222222222222222376e-01 4.406777475960171886e-01 2.849929048024000267e-01 -4.439596495214715999e-01
2.323232323232323482e-01 4.201862943454005572e-01 2.804655886705750278e-01 -4.114741575634617288e-01
2.424242424242424310e-01 4.078121226119748588e-01 2.758542407928458173e-01 -3.792381831524052616e-01
2.525252525252525415e-01 3.982638131128548031e-01 2.711753292582195218e-01 -3.476883647506637254e-01
2.626262626262626521e-01 3.905766963088201371e-01 2.664270521534966019e-01 -3.169214311513899318e-01
2.727272727272727626e-01 3.840287417507829981e-01 2.615868323561915121e-01 -2.869482133328158935e-01
2.828282828282828731e-01 3.780097896016224590e-01 2.566120321430674922e-01 -2.578624622533191024e-01
2.929292929292929282e-01 3.721106711207269879e-01 2.514721054541919631e-01 -2.298394493582615605e-01
3.030303030303030387e-01 3.661526013403623159e-01 2.461805233663711401e-01 -2.030862343673652815e-01
3.131313131313131493e-01 3.601473839491298734e-01 2.408060063675000750e-01 -1.778105316564981275e-01
3.232323232323232598e-01 3.542232799833547330e-01 2.354630813826828206e-01 -1.542126888050227018e-01
3.333333333333333703e-01 3.485499730900035176e-01 2.302895504962102213e-01 -1.324827549796255000e-01
3.434343434343434809e-01 3.432815710302579149e-01 2.254194763741900753e-01 -1.127899589449889162e-01
3.535353535353535914e-01 3.385236690106816493e-01 2.209594878246208538e-01 -9.526480183163518745e-02
3.636363636363636465e-01 3.343224442213792447e-01 2.169739849367204876e-01 -7.998175730435502784e-02
3.737373737373737570e-01 3.306696521036794900e-01 2.134812348086858325e-01 -6.695030861361458974e-02
3.838383838383838675e-01 3.275162530884054291e-01 2.104587268057615534e-01 -5.611707389043477101e-02
3.939393939393939781e-01 3.247884294038036468e-01 2.078540311420693787e-01 -4.737678448845705770e-02
4.040404040404040886e-01 3.224019300941320942e-01 2.055972324075395485e-01 -4.058750153266377225e-02
4.141414141414141992e-01 3.202729303210664069e-01 2.036121393223851994e-01 -3.558567749137547809e-02
4.242424242424242542e-01 3.183252197490658020e-01 2.018249315583462988e-01 -3.219821142169404515e-02
4.343434343434343647e-01 3.164943813688375629e-01 2.001700441592638158e-01 -3.025030902266931387e-02
4.444444444444444753e-01 3.147298643515452077e-01 1.985937174671061345e-01 -2.956914875202565351e-02
4.545454545454545858e-01 3.129957625487765349e-01 1.970558478378460210e-01 -2.998398412816055680e-02
4.646464646464646964e-01 3.112708986685273072e-01 1.955307374194653058e-01 -3.132352152556089342e-02
4.747474747474748069e-01 3.095486049921361005e-01 1.940072070091800882e-01 -3.341137894006832032e-02
4.848484848484848619e-01 3.078364336852166816e-01 1.924883931549107863e-01 -3.606028720567230894e-02
4.949494949494949725e-01 3.061559294380483687e-01 1.909914380461677774e-01 -3.906552425123396843e-02
5.050505050505050830e-01 3.045425388056360316e-01 1.895472038558977945e-01 -4.219793279884512249e-02
5.151515151515152491e-01 3.030456860015198206e-01 1.882000858136432531e-01 -4.519682508054209680e-02
5.252525252525253041e-01 3.017289736222708019e-01 1.870079272366400036e-01 -4.776322106195718398e-02
5.353535353535353591e-01 3.006703132516519439e-01 1.860419057677848431e-01 -4.955434920979370772e-02
5.454545454545455252e-01 2.999614861615178540e-01 1.853860015674980155e-01 -5.018135493499040201e-02
5.555555555555555802e-01 2.997061218182808240e-01 1.851352235683520753e-01 -4.921385092619376400e-02
5.656565656565657463e-01 3.000144098715528118e-01 1.853911919344350401e-01 -4.619707211903106847e-02
5.757575757575758013e-01 3.009924060680209679e-01 1.862532440411142631e-01 -4.068864956087858697e-02
5.858585858585858563e-01 3.027245969213261390e-01 1.878037458408601257e-01 -3.231903667681765291e-02
5.959595959595960224e-01 3.052521540427600710e-01 1.900890227988411563e-01 -2.086738177403757444e-02
6.060606060606060774e-01 3.085566606635656295e-01 1.931027141675300540e-01 -6.322175270752933285e-03
6.161616161616162435e-01 3.125650713010842408e-01 1.967828909936769066e-01 1.112080800217433996e-02
6.262626262626262985e-01 3.171837845982861115e-01 2.010296636208714349e-01 3.114701140966640025e-02
6.363636363636364646e-01 3.223424010094124714e-01 2.057334214188117349e-01 5.344789738781572513e-02
6.464646464646465196e-01 3.280068101991032714e-01 2.107922225388481341e-01 7.778276689287270951e-02
6.565656565656565746e-01 3.341448424043644838e-01 2.161104428768139962e-01 1.039438054208569190e-01
6.666666666666667407e-01 3.406776650984314481e-01 2.215931497168894815e-01 1.317028411915364405e-01
6.767676767676767957e-01 3.474583664964703278e-01 2.271458197560127235e-01 1.608113286568699785e-01
6.868686868686869618e-01 3.542777154441962839e-01 2.326676910007346721e-01 1.910202725251746447e-01
6.969696969696970168e-01 3.608760002953151358e-01 2.380340275397011540e-01 2.220727552525258996e-01
7.070707070707071829e-01 3.669649084241720649e-01 2.430930700640104858e-01 2.537104645616208298e-01
7.171717171717172379e-01 3.722800324180186582e-01 2.477038104766704774e-01 2.857440879060092476e-01
7.272727272727272929e-01 3.766716231705087292e-01 2.518005751847267604e-01 3.181356228100166161e-01
7.373737373737374590e-01 3.802612664581512814e-01 2.554395891864293944e-01 3.509931450232572914e-01
7.474747474747475140e-01 3.838507004260444666e-01 2.587957011471796465e-01 3.844432217895276671e-01
