0.0  0.00529865175485611 
0.02  0.01973842829465866 
0.04  0.03423973172903061 
0.06  0.04880664497613907 
0.08  0.06344372779130936 
0.1  0.07815464586019516 
0.12  0.09294187277555466 
0.14  0.10780730098485947 
0.16  0.12275219708681107 
0.18  0.1377759575843811 
0.2  0.1528773307800293 
0.22  0.16805312037467957 
0.24  0.18329918384552002 
0.26  0.19860944151878357 
0.28  0.21397647261619568 
0.3  0.22939088940620422 
0.32  0.24484169483184814 
0.34  0.26031553745269775 
0.36  0.2757982909679413 
0.38  0.29127392172813416 
0.4  0.3067247271537781 
0.42  0.3221328556537628 
0.44  0.33747920393943787 
0.46  0.3527447581291199 
0.48  0.3679121732711792 
0.5  0.38296443223953247 
0.52  0.3978883624076843 
0.54  0.41267335414886475 
0.56  0.42731356620788574 
0.58  0.4418083429336548 
0.6  0.4561634063720703 
0.62  0.4703892469406128 
0.64  0.4845024347305298 
0.66  0.4985225200653076 
0.68  0.5124698877334595 
0.7000000000000001  0.5263636708259583 
0.72  0.5402171015739441 
0.74  0.5540391802787781 
0.76  0.5678373575210571 
0.78  0.5816279649734497 
0.8  0.5954471230506897 
0.8200000000000001  0.6093593835830688 
0.84  0.623448371887207 
0.86  0.6378304362297058 
0.88  0.6526703238487244 
0.9  0.6678610444068909 
0.92  0.682174026966095 
0.9400000000000001  0.6952282190322876 
0.96  0.7106260657310486 
0.98  0.7265681028366089 
1.0  0.6695733666419983 
1.02  -0.6341379284858704 
1.04  -0.7099899053573608 
1.06  -0.6931982636451721 
1.08  -0.6815119981765747 
1.1  -0.6671903133392334 
1.12  -0.6527189612388611 
1.1400000000000001  -0.6392213702201843 
1.16  -0.6261977553367615 
1.18  -0.612881064414978 
1.2  -0.5988995432853699 
1.22  -0.5843031406402588 
1.24  -0.5693598985671997 
1.26  -0.5543600916862488 
1.28  -0.5395100712776184 
1.3  -0.5248949527740479 
1.32  -0.5104753375053406 
1.34  -0.4961044490337372 
1.36  -0.48159658908843994 
1.3800000000000001  -0.4668649435043335 
1.4000000000000001  -0.45198532938957214 
1.42  -0.4370693266391754 
1.44  -0.42214223742485046 
1.46  -0.4071868360042572 
1.48  -0.39220288395881653 
1.5  -0.37720373272895813 
1.52  -0.3621959984302521 
1.54  -0.34717461466789246 
1.56  -0.3321287930011749 
1.58  -0.3170475661754608 
1.6  -0.30192679166793823 
1.62  -0.2867671847343445 
1.6400000000000001  -0.27157506346702576 
1.6600000000000001  -0.25636032223701477 
1.68  -0.2411361038684845 
1.7  -0.22591599822044373 
1.72  -0.2107149064540863 
1.74  -0.19554734230041504 
1.76  -0.1804271936416626 
1.78  -0.165367990732193 
1.8  -0.1503828763961792 
1.82  -0.13548390567302704 
1.84  -0.12068310379981995 
1.86  -0.10599121451377869 
1.8800000000000001  -0.09141833335161209 
1.9000000000000001  -0.07697467505931854 
1.92  -0.06266889721155167 
1.94  -0.048509225249290466 
1.96  -0.034503549337387085 
1.98  -0.020659245550632477 
2.0  -0.0069816336035728455 
