6.666666666666667407e-01 4.084176421165466309e-01 9.676202535629272461e-01 2.840819060802459717e-01
6.767676767676767957e-01 4.080153703689575195e-01 9.676314592361450195e-01 2.840341031551361084e-01
6.868686868686869618e-01 3.699850440025329590e-01 9.676366448402404785e-01 2.840137183666229248e-01
6.969696969696970168e-01 2.414248883724212646e-01 9.677398800849914551e-01 2.837918698787689209e-01
7.070707070707071829e-01 2.412040829658508301e-01 9.677536487579345703e-01 2.836650311946868896e-01
7.171717171717172379e-01 2.411990761756896973e-01 9.677175879478454590e-01 2.836304306983947754e-01
7.272727272727272929e-01 2.411915957927703857e-01 9.676326513290405273e-01 2.836012542247772217e-01
7.373737373737374590e-01 2.411763370037078857e-01 9.675132036209106445e-01 2.835617065429687500e-01
7.474747474747475140e-01 2.411513030529022217e-01 9.673680067062377930e-01 2.835086584091186523e-01
7.575757575757576801e-01 2.411151528358459473e-01 9.671971201896667480e-01 2.834395468235015869e-01
7.676767676767677351e-01 2.410652935504913330e-01 9.669952988624572754e-01 2.833513915538787842e-01
7.777777777777777901e-01 2.409995198249816895e-01 9.667528867721557617e-01 2.832410037517547607e-01
7.878787878787879562e-01 2.409152090549468994e-01 9.664595723152160645e-01 2.831052839756011963e-01
7.979797979797980112e-01 2.408106029033660889e-01 9.661051630973815918e-01 2.829418182373046875e-01
8.080808080808081773e-01 2.406848371028900146e-01 9.656819701194763184e-01 2.827494144439697266e-01
8.181818181818182323e-01 2.405371367931365967e-01 9.651837944984436035e-01 2.825272977352142334e-01
8.282828282828283983e-01 2.403662502765655518e-01 9.646012187004089355e-01 2.822731137275695801e-01
8.383838383838384534e-01 2.401668131351470947e-01 9.639135003089904785e-01 2.819797098636627197e-01
8.484848484848485084e-01 2.399246692657470703e-01 9.630703926086425781e-01 2.816262245178222656e-01
8.585858585858586745e-01 2.396035492420196533e-01 9.619627594947814941e-01 2.811619043350219727e-01
8.686868686868687295e-01 2.391542494297027588e-01 9.604946970939636230e-01 2.805230617523193359e-01
8.787878787878788955e-01 2.387348115444183350e-01 9.592316150665283203e-01 2.799343764781951904e-01
8.888888888888889506e-01 1.227090954780578613e-01 -2.712054410949349403e-04 1.022900044918060303e-01
8.989898989898991166e-01 1.227090656757354736e-01 -3.143115318380296230e-04 1.022863090038299561e-01
9.090909090909091717e-01 1.227086186408996582e-01 -3.305723657831549644e-04 1.022835969924926758e-01
9.191919191919192267e-01 1.227054595947265625e-01 -3.332082414999604225e-04 1.022814512252807617e-01
9.292929292929293927e-01 1.227007210254669189e-01 -3.261111560277640820e-04 1.022794246673583984e-01
9.393939393939394478e-01 1.226956546306610107e-01 -3.130340483039617538e-04 1.022777259349822998e-01
9.494949494949496138e-01 1.226906180381774902e-01 -2.963592414744198322e-04 1.022765040397644043e-01
9.595959595959596689e-01 1.226858198642730713e-01 -2.774580789264291525e-04 1.022754907608032227e-01
9.696969696969697239e-01 1.226818859577178955e-01 -2.574631362222135067e-04 1.022748351097106934e-01
9.797979797979798899e-01 1.226782202720642090e-01 -2.372085000388324261e-04 1.022745072841644287e-01
9.898989898989899450e-01 1.226751804351806641e-01 -2.172908571083098650e-04 1.022743284702301025e-01
1.000000000000000000e+00 1.226724088191986084e-01 -1.977121864911168814e-04 1.022743284702301025e-01
